tfm_id,tfm_desc,site_desc,longitude,latitude,tfm_typ_de,movement_t,declared_r,local_road,aadt_all_vehicles,aadt_truck,percent_trucks,last_year
45195,KINGSWAY SE of CITY RD,CITY RD & KINGSWAY & QUEENSBRIDGE ST,144.9604080617072,-37.826065804442024,INTERSECTION,Incomplete Through,PRINCES HIGHWAY EAST,KINGS WAY,0,0,0.0,0
47232,HIGH ST W OF PARK ST,HIGH ST NR PARK ST,145.0358127065032,-37.857475464688555,INTERSECTION,All Moves,HIGH STREET,HIGH STREET,9400,0,0.0,2011
51116,FOGARTYS GAP RD W BD 400M W OF CALDER HWY @ 12.8KM FROM MALDON,FOGARTYS GAP RD 400M W OF CALDER HWY @ 12.8KM FROM MALDON,144.1987856979872,-36.96465686608823,MIDBLOCK,All Moves,Missing Data,FOGARTYS GAP ROAD,230,10,0.08,2009
50449,DOHERTYS RD W of FITZGERALD RD,DOHERTYS RD & FITZGERALD RD,144.78527030500788,-37.828042678246725,INTERSECTION,All Moves,Missing Data,DOHERTYS ROAD,3300,470,0.14,1991
52917,RAILWAY RD 2WAY S OF NEERIM RD,RAILWAY RD 2WAY S OF NEERIM RD,145.05275685579468,-37.890703190978606,UNDEFINED,All Moves,Missing Data,RAILWAY ROAD,490,0,0.0,1989
48330,PRINCES HWY EAST W BD 200M E OF PHILLIPS LANE @284.4KM FROM MELBOURNE,PRINCES HWY EAST 200M E OF PHILLIPS LANE @284.4KM FROM MELBOURNE,147.76029822083487,-37.818450157360374,MIDBLOCK,All Moves,PRINCES HIGHWAY EAST,PRINCES HIGHWAY,3600,380,0.1,2012
41453,THE ESPLANADE S OF DENDY ST,DENDY ST/THE ESPLANADE,144.9880573280486,-37.919582701733624,INTERSECTION,All Moves,BEACH ROAD,ESPLANADE,13000,0,0.0,2003
38174,BURKE RD LEFT TURN TO S.E.ARTERIAL OFFRAMP OD:23,BURKE RD THRU MVMNT TO BURKE RD OD:12,145.05258880638834,-37.85239690226415,INTERSECTION,Incomplete Through,BURKE ROAD,BURKE ROAD,0,0,0.0,0
49408,STURT ST W of ARMSTRONG ST,ARMSTRONG ST & STURT ST,143.85919999935822,-37.56225029232645,INTERSECTION,All Moves,Missing Data,STURT STREET,0,0,0.0,0
43830,SMITHFIELD RD SW OF RACECOURSE RD,RACECOURSE RD/SMITHFIELD RD/CLARENCE ST,144.9246706925499,-37.78805168082976,INTERSECTION,Left Missing,PRINCES HIGHWAY WEST,SMITHFIELD ROAD,12000,0,0.0,2006
48323,PRINCES FWY W BD 1.1 KM E OF MOE-GLENGARRY RD @132.4KM POST,PRINCES FWY 1.1 KM E OF MOE-GLENGARRY RD @132.6KM FROM MELBOURNE,146.24539560100953,-38.18583129626393,MIDBLOCK,All Moves,PRINCES FREEWAY EAST,PRINCES FREEWAY,4300,720,0.17,1994
46134,BEDFORD_RD NW OF DUBLIN_RD,BEDFORD ROAD/DUBLIN ROAD,145.2467686519238,-37.82098781842333,INTERSECTION,All Moves,Missing Data,BEDFORD ROAD,0,0,0.0,0
50997,OLD DANDENONG RD S OF KINGSTON RD,KINGSTON RD/OLD DANDENONG RD,145.1004989140598,-37.95679319643502,INTERSECTION,All Moves,OLD DANDENONG ROAD,OLD DANDENONG ROAD,0,0,0.0,2016
40896,MOUNT BULLER RD E BD 6.2KM E OF MANSFIELD,MOUNT BULLER RD 6.2KM E OF MANSFIELD,146.1850303101423,-37.07033613323119,MIDBLOCK,All Moves,MOUNT BULLER ROAD,MT BULLER ROAD,820,70,0.09,1991
45116,SETTLEMENT RD E OF GREENHILLS RD,SETTLEMENT RD/GREENHILLS RD/NORRIS CRES,145.043692405064,-37.69522889891921,INTERSECTION,All Moves,CAMPBELLFIELD-GREENSBOROUGH ROAD,SETTLEMENT ROAD,7900,0,0.0,1999
38935,LEWIS RD NE OF BURWOOD HWY,BURWOOD HWY / HIGH ST RD / LEWIS RD,145.24839847643344,-37.87210469362642,INTERSECTION,All Moves,Missing Data,LEWIS ROAD,4800,0,0.0,2008
45110,FLINDERS ST SW OF ELIZABETH ST,ELIZABETH ST/FLINDERS ST,144.96496587727216,-37.81817255779719,INTERSECTION,All Moves,Missing Data,FLINDERS STREET,0,0,0.0,0
40139,KILGOUR ST E of MOORABOOL ST,KILGOUR ST & MOORABOOL ST,144.35570680583916,-38.15512690443511,INTERSECTION,All Moves,Missing Data,KILGOUR STREET,4800,0,0.0,1993
41339,ATHOL RD WB BTW HARMONY CRT & MACKAY ST,ATHOL RD BTW HARMONY CRT & MACKAY ST,145.1572551145032,-37.97213172274582,MIDBLOCK,All Moves,Missing Data,ATHOL ROAD,2700,80,0.03,1991
43234,ROKEWOOD-SHELFORD RD NW BD NW OF MT MERCER RD @ 6.0KM FROM SHELFORD,ROKEWOOD-SHELFORD RD NNW OF MT MERCER RD @ 6.0KM FROM SHELFORD,143.94480285911598,-37.991288047494685,MIDBLOCK,All Moves,ROKEWOOD-SHELFORD ROAD,ROKEWOOD-SHELFORD ROAD,360,90,0.27,2013
39384,EASTERN FWY RAMPS WE of HODDLE ST,EASTERN FWY RAMPS & HODDLE ST,144.9936736308631,-37.79494570330774,INTERSECTION,On Ramp,2080B 2830F,HODDLE-EASTERN OUT RAMP ON,0,0,0.0,0
42124,HAMMOND RD S BD S OF GREENS RD,HAMMOND RD S OF GREENS RD,145.2054082073587,-38.015333998516766,UNDEFINED,All Moves,Missing Data,HAMMOND ROAD,0,0,0.0,0
45420,PRINCES HWY EAST E BD 200M EAST OF SALE-HEYFIELD RD,PRINCES HWY EAST 200M EAST OF SALE-HEYFIELD RD,146.99002280395106,-38.099940596135085,MIDBLOCK,All Moves,PRINCES HIGHWAY EAST,PRINCES HIGHWAY,3400,450,0.13,2012
40004,ORRONG RD S OF BALACLAVA RD,BALACLAVA RD/ORRONG RD,145.00849161643603,-37.87127380174199,INTERSECTION,All Moves,Missing Data,ORRONG ROAD,8800,0,0.0,2005
54719,CALDER FWY NWB BTW STATION RD & MT MACEDON RD,CALDER FWY NSLOW LANE BTW STATION RD & MT MACEDON RD,144.58258013044215,-37.46976928955346,MIDBLOCK,All Moves,Missing Data,ROSS WATT ROAD,0,0,0.0,0
48719,WESTERN RING RD WB BTW HUME HWY & PASCOE VALE RD,SITE_NO: 244||SITE DESC: WESTERN RING RD BTW HUME HWY & PASCOE VALE RD,144.937434531783,-37.69320317405129,INTERSECTION,All Moves,WESTERN RING ROAD,WESTERN RING ROAD,0,0,0.0,0
43452,OLD_DANDENONG RD S BD S OF ELDER ST,OLD_DANDENONG RD S OF ELDER ST,145.09852099404185,-37.951394498016136,UNDEFINED,All Moves,OLD DANDENONG ROAD,OLD DANDENONG ROAD,8600,0,0.0,1988
40116,COMMERCIAL RD EB E OF DRIFFIELD RD (MORWELL),COMMERCIAL RD E OF DRIFFIELD RD (MORWELL),146.3855494298963,-38.23415632595099,MIDBLOCK,All Moves,MORWELL-THORPDALE ROAD,COMMERCIAL ROAD,2300,170,0.07,1991
52467,BASS HWY N BD 300M S OF COAST RD @111.6KM POST,BASS HWY 300M S OF COAST RD @111.6KM FROM MELBOURNE,145.4707207828484,-38.47837938515456,MIDBLOCK,All Moves,BASS HIGHWAY,BASS HIGHWAY,0,0,0.0,0
49181,PRINCES HWY NW of MAGID DRIVE,MAGID DRIVE & PRINCES HWY & WESTERNWAY,145.2955594111428,-38.018176786344455,INTERSECTION,All Moves,PRINCES HIGHWAY EAST,PRINCES HIGHWAY,0,0,0.0,0
38573,MONBULK RD SE of MAST GULLY RD,MAST GULLY RD & MONBULK RD,145.33193987181951,-37.90376906470439,INTERSECTION,All Moves,BURWOOD HIGHWAY,BURWOOD HIGHWAY,12000,0,0.0,1992
39595,HEALESVILLE-KOO WEE RUP RD S BD 300 M S OF MAROONDAH HWY @ 1.1KM FROM HEALESVIL,HEALESVILLE-KOO WEE RUP RD 300 M S OF MAROONDAH HWY @ 1.1KM FROM HEALESVIL,145.51217700472898,-37.67490879843804,MIDBLOCK,All Moves,HEALESVILLE-KOO-WEE-RUP ROAD,HEALESVILLE-KOO WEE RUP ROAD,1500,130,0.09,2001
50272,EASTERN FWY NW of HIGH ST,DONCASTER RD & EASTERN FWY & HIGH ST,145.10388365792193,-37.79000584288845,INTERSECTION,All Moves,2830R 5805B,EASTERN IN-DONCASTER RAMP OF,23000,1300,0.06,1986
48569,FERNTREE GULLY RD E OF PRINCES HWY,PRINCES HWY/FERNTREE GULLY RD,145.09918238555352,-37.89617005182956,INTERSECTION,Left Missing,FERNTREE GULLY ROAD,FERNTREE GULLY ROAD,12000,0,0.0,2016
40268,GUMBUYA PARK ENTRANCE S BD N OF PRINCES FWY,GUMBUYA PARK ENTRANCE N OF PRINCES FWY,145.68560009590345,-38.07855717903489,INTERSECTION,Entrance Carpark Busin Area,PRINCES FREEWAY EAST,PRINCES FREEWAY,190,0,0.0,1996
44636,GREENSBOROUGH HWY S BD BTW WATTLE DR & WATSONIA RD,GREENSBOROUGH HWY BTW WATTLE DR & WATSONIA RD,145.08221217747663,-37.71568339418728,MIDBLOCK,All Moves,GREENSBOROUGH HIGHWAY,GREENSBOROUGH HIGHWAY,26000,1100,0.04,2003
40233,BEACONSFIELD PDE S BD N OF FITZROY ST,BEACONSFIELD PDE N OF FITZROY ST,144.97305252287424,-37.861454584805976,UNDEFINED,All Moves,Missing Data,BEACONSFIELD PARADE,22000,0,0.0,1991
53028,LINDSAY RD W BD 1.1 KM W OF KIEWA VALLEY HWY @ 1.1KM FROM KIEWA VALLEY HWY,LINDSAY RD 1.1 KM W OF KIEWA VALLEY HWY @ 1.1KM FROM KIEWA VALLEY HWY,146.97969047941743,-36.237423073597725,MIDBLOCK,All Moves,LINDSAY ROAD,LINDSAY ROAD,160,20,0.16,2012
43657,VICTORIA PDE W of CLARENDON ST,CLARENDON ST & VICTORIA PDE,144.98251801227215,-37.80914393664754,INTERSECTION,All Moves,VICTORIA PARADE,VICTORIA PARADE,23000,0,0.0,1985
42112,WALKER ST S BD NE OF MC CRAE ST,WALKER ST NE OF MC CRAE ST,145.21593370688467,-37.9873636119785,UNDEFINED,All Moves,Missing Data,WALKER STREET,3600,0,0.0,1990
53902,WATSON AVE NW of LODDON VALLEY HWY,LODDON VALLEY HWY & SANDHURST RD,144.25701712020376,-36.72151098993891,INTERSECTION,All Moves,LODDON VALLEY HIGHWAY,EAGLEHAWK ROAD,0,0,0.0,0
49316,CALDER FWY OFF RAMP E BD TO TULLAMARINE FWY NORTH,TULLAMARINE FWY OFF RAMP TO CALDER FWY WEST,144.88931765572207,-37.734233618290986,MIDBLOCK,Off Ramp,CALDER FREEWAY,CALDER FREEWAY,5100,520,0.1,1992
48347,RUSSELL ST SE OF LATROBE ST,RUSSELL ST/LA TROBE ST,144.96642373693783,-37.80914328760388,INTERSECTION,All Moves,Missing Data,RUSSELL STREET,0,0,0.0,2016
